status	family	pval	qval	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	gene_status	level	gene_type	num_cells_expressed	use_for_ordering
OK	negbinomial	0.0565163925459765	0.295166628710371	ENSMUSG00000051989.11	-	-	ENSMUSG00000051989.11	Smim11	-	chr16:92301285-92313041	-	1,3,2,4	protein_coding	KNOWN	76	FALSE
OK	negbinomial	0.780330213939216	0.926971538044305	ENSMUSG00000052031.7	-	-	ENSMUSG00000052031.7	Tagap1	-	chr17:6954964-6961156	-	1,3,2,4	protein_coding	KNOWN	40	FALSE
OK	negbinomial	0.0427387779199554	0.252034576205075	ENSMUSG00000052033.13	-	-	ENSMUSG00000052033.13	Pfdn4	-	chr2:170482707-170519123	-	1,3,2,5,4	protein_coding	KNOWN	116	FALSE
OK	negbinomial	0.232168018043733	0.577072559023169	ENSMUSG00000052040.10	-	-	ENSMUSG00000052040.10	Klf13	-	chr7:63886350-63938915	-	1,2	retained_intron,protein_coding	KNOWN	15	FALSE
OK	negbinomial	0.702328543089061	0.897939471009754	ENSMUSG00000052102.14	-	-	ENSMUSG00000052102.14	Gnpda1	-	chr18:38327557-38339003	-	1,3,2,5,4,7,6	processed_transcript,protein_coding,retained_intron	KNOWN	69	FALSE
OK	negbinomial	0.806798619816179	0.937068975309342	ENSMUSG00000052105.16	-	-	ENSMUSG00000052105.16	Mtcl1	-	chr17:66336981-66449750	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	5	FALSE
OK	negbinomial	0.0699909152963593	0.328356826328077	ENSMUSG00000052133.16	-	-	ENSMUSG00000052133.16	Sema5b	-	chr16:35541144-35664732	-	20,21,22,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	protein_coding,retained_intron	KNOWN	5	TRUE
OK	negbinomial	0.134425200966969	0.452278769115131	ENSMUSG00000052139.18	-	-	ENSMUSG00000052139.18	Bre	-	chr5:31596934-32084962	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	113	TRUE
OK	negbinomial	0.899534602145519	0.968993508893932	ENSMUSG00000052144.8	-	-	ENSMUSG00000052144.8	Ppp4r2	-	chr6:100833621-100869934	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.60050021332435	0.855041097071572	ENSMUSG00000052146.15	-	-	ENSMUSG00000052146.15	Rps10	-	chr17:27630421-27636862	-	1,3,2,5,4,6	processed_transcript,protein_coding,retained_intron	KNOWN	141	FALSE
OK	negbinomial	0.881315490354612	0.962924036136724	ENSMUSG00000052151.11	-	-	ENSMUSG00000052151.11	Ppap2c	-	chr10:79526429-79533787	-	1,3,2,5,4,6	processed_transcript,protein_coding	KNOWN	66	FALSE
OK	negbinomial	0.914402972876645	0.974420920131157	ENSMUSG00000052155.5	-	-	ENSMUSG00000052155.5	Acvr2a	-	chr2:48814108-49319690	-	11,10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	25	FALSE
OK	negbinomial	0.542067379113602	0.822645078031101	ENSMUSG00000052214.9	-	-	ENSMUSG00000052214.9	Opa3	-	chr7:19228333-19256543	-	1,2	retained_intron,protein_coding	KNOWN	49	FALSE
OK	negbinomial	0.247024288300028	0.593266596528828	ENSMUSG00000052253.5	-	-	ENSMUSG00000052253.5	Zfp622	-	chr15:25984365-25998482	-	1,3,2,5,4,6	protein_coding	KNOWN	49	FALSE
OK	negbinomial	0.312928485272481	0.657297133726398	ENSMUSG00000052293.14	-	-	ENSMUSG00000052293.14	Taf9	-	chr13:100617164-100666359	-	1,3,2	protein_coding	KNOWN	33	FALSE
OK	negbinomial	0.132131177813005	0.448417153665691	ENSMUSG00000052298.12	-	-	ENSMUSG00000052298.12	Cdc42se2	-	chr11:54717455-54787675	-	1,3,2,5,4,6	processed_transcript,protein_coding	KNOWN	105	FALSE
OK	negbinomial	4.7860733397218e-05	0.00214445603252469	ENSMUSG00000052301.14	-	-	ENSMUSG00000052301.14	Doc2a	-	chr7:126847415-126865377	-	11,10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	32	FALSE
OK	negbinomial	0.00160979977063	0.0298238132369358	ENSMUSG00000052305.5	-	-	ENSMUSG00000052305.5	Hbb-bs	-	chr7:103826533-103828096	-	1,3,2	retained_intron,protein_coding	KNOWN	56	TRUE
OK	negbinomial	0.730489159659974	0.908624190623517	ENSMUSG00000052310.9	-	-	ENSMUSG00000052310.9	Slc39a1	-	chr3:90248171-90253612	-	1,3,2,4	protein_coding	KNOWN	13	FALSE
OK	negbinomial	0.668529524216784	0.883286625647318	ENSMUSG00000052331.14	-	-	ENSMUSG00000052331.14	Ankrd44	-	chr1:54645339-54926387	-	24,25,26,27,20,21,22,23,28,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	protein_coding,retained_intron,processed_transcript	KNOWN	11	FALSE
OK	negbinomial	0.150697738586866	0.476251878254271	ENSMUSG00000052336.6	-	-	ENSMUSG00000052336.6	Cx3cr1	-	chr9:119894894-120068283	-	1,3,2	protein_coding	KNOWN	8	TRUE
OK	negbinomial	0.988280768057076	0.994404756682932	ENSMUSG00000052337.15	-	-	ENSMUSG00000052337.15	Immt	-	chr6:71831330-71877388	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	132	FALSE
OK	negbinomial	0.10580680012232	0.407328146875138	ENSMUSG00000052364.4	-	-	ENSMUSG00000052364.4	B630019K06Rik	-	chrX:8892381-8894964	-	1	protein_coding	KNOWN	64	FALSE
OK	negbinomial	0.287490901379499	0.630646035865853	ENSMUSG00000052369.7	-	-	ENSMUSG00000052369.7	Tmem106c	-	chr15:97964228-97970286	-	1,3,2,5,4,7,6,8	protein_coding	KNOWN	92	FALSE
OK	negbinomial	0.29399269279308	0.637225983501625	ENSMUSG00000052372.10	-	-	ENSMUSG00000052372.10	Il1rapl1	-	chrX:86740869-88115645	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	6	FALSE
OK	negbinomial	0.000720985713642007	0.0170935797050183	ENSMUSG00000052373.14	-	-	ENSMUSG00000052373.14	Mpp3	-	chr11:101999651-102028461	-	11,10,13,12,15,14,17,16,19,18,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	31	FALSE
OK	negbinomial	0.316933800614961	0.661491251312668	ENSMUSG00000052395.15	-	-	ENSMUSG00000052395.15	Rft1	-	chr14:30654359-30691317	-	11,10,13,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	18	FALSE
OK	negbinomial	0.940952533054419	0.983237327057413	ENSMUSG00000052397.8	-	-	ENSMUSG00000052397.8	Ezr	-	chr17:6673457-6782784	-	11,10,13,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	23	FALSE
OK	negbinomial	0.174709137414105	0.505879337414593	ENSMUSG00000052406.14	-	-	ENSMUSG00000052406.14	Rexo4	-	chr2:26953562-26964386	-	1,3,2,5,4,7,6,8	processed_transcript,protein_coding	KNOWN	58	TRUE
OK	negbinomial	4.13883786876252e-10	1.23812117538775e-07	ENSMUSG00000052419.7	-	-	ENSMUSG00000052419.7	2610001J05Rik	-	chr6:13867734-13871518	-	1,3,2	protein_coding	KNOWN	124	FALSE
OK	negbinomial	0.659592146579426	0.879715673073609	ENSMUSG00000052423.14	-	-	ENSMUSG00000052423.14	B4galt3	-	chr1:171270327-171281186	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	95	FALSE
OK	negbinomial	0.377199212162847	0.710391848045727	ENSMUSG00000052428.10	-	-	ENSMUSG00000052428.10	Tmco1	-	chr1:167308377-167330785	-	1,3,2,5,4,7,6	protein_coding	KNOWN	119	FALSE
OK	negbinomial	0.934822539381693	0.981151974816588	ENSMUSG00000052429.17	-	-	ENSMUSG00000052429.17	Prmt1	-	chr7:44976755-44986420	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	15	FALSE
OK	negbinomial	0.185022652913867	0.517707125938636	ENSMUSG00000052446.16	-	-	ENSMUSG00000052446.16	Zfp961	-	chr8:71951037-72009626	-	1,3,2,5,4	processed_transcript,protein_coding	KNOWN	35	FALSE
OK	negbinomial	0.712730668353074	0.902394700787688	ENSMUSG00000052456.8	-	-	ENSMUSG00000052456.8	Asna1	-	chr8:85017933-85025278	-	1,3,2,5,4,7,6	protein_coding	KNOWN	79	FALSE
OK	negbinomial	0.0108612110538753	0.112027634727895	ENSMUSG00000052459.13	-	-	ENSMUSG00000052459.13	Atp6v1a	-	chr16:44085401-44139705	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	132	FALSE
OK	negbinomial	0.306941195326223	0.651510155229382	ENSMUSG00000052488.6	-	-	ENSMUSG00000052488.6	Cherp	-	chr8:72443879-72475233	-	11,10,13,12,15,14,17,16,18,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	8	FALSE
OK	negbinomial	0.634017461503684	0.871195839091323	ENSMUSG00000052512.15	-	-	ENSMUSG00000052512.15	Nav2	-	chr7:48908715-49610090	-	24,25,26,27,20,21,22,23,28,29,40,1,3,2,5,4,7,6,9,8,39,38,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32	processed_transcript,retained_intron,protein_coding	KNOWN	16	FALSE
OK	negbinomial	0.00157366799682013	0.0294765694211005	ENSMUSG00000052516.17	-	-	ENSMUSG00000052516.17	Robo2	-	chr16:73892305-74411825	-	24,25,26,27,20,21,22,23,28,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	28	FALSE
OK	negbinomial	0.381014715453369	0.712470549669303	ENSMUSG00000052533.14	-	-	ENSMUSG00000052533.14	Nup188	-	chr2:30266202-30344266	-	42,43,24,25,26,27,20,21,22,23,44,28,29,40,41,1,3,2,5,4,7,6,9,8,39,38,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32	processed_transcript,protein_coding,retained_intron	KNOWN	12	TRUE
OK	negbinomial	0.948970451703381	0.984594355225451	ENSMUSG00000052534.15	-	-	ENSMUSG00000052534.15	Pbx1	-	chr1:168004138-168432270	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	16	FALSE
OK	negbinomial	0.0189095723442905	0.155733955371951	ENSMUSG00000052539.15	-	-	ENSMUSG00000052539.15	Magi3	-	chr3:104013258-104220374	-	20,21,22,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding	KNOWN	7	FALSE
OK	negbinomial	0.718340083851543	0.905142496133799	ENSMUSG00000052544.9	-	-	ENSMUSG00000052544.9	St6galnac3	-	chr3:153198265-153725174	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	20	TRUE
OK	negbinomial	1.788977772381e-09	4.43797388363102e-07	ENSMUSG00000052551.15	-	-	ENSMUSG00000052551.15	Adarb2	-	chr13:8202865-8768747	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	9	FALSE
OK	negbinomial	0.319181427432577	0.662925854012432	ENSMUSG00000052566.7	-	-	ENSMUSG00000052566.7	Hook2	-	chr8:84990594-85003364	-	20,21,22,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	protein_coding	KNOWN	28	FALSE
OK	negbinomial	0.0133220763842109	0.126990476948275	ENSMUSG00000052572.15	-	-	ENSMUSG00000052572.15	Dlg2	-	chr7:91090705-92447003	-	20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding,retained_intron	KNOWN	100	FALSE
OK	negbinomial	0.00160099834284501	0.0298237255404334	ENSMUSG00000052581.13	-	-	ENSMUSG00000052581.13	Lrrtm4	-	chr6:79926413-80810143	-	1,3,2,4	protein_coding	KNOWN	33	FALSE
OK	negbinomial	0.284885229260327	0.629495473996694	ENSMUSG00000052584.9	-	-	ENSMUSG00000052584.9	Serp2	-	chr14:76532813-76556687	-	1,3,2	protein_coding	KNOWN	133	FALSE
OK	negbinomial	0.869408319663082	0.959500002093446	ENSMUSG00000052593.15	-	-	ENSMUSG00000052593.15	Adam17	-	chr12:21316391-21373632	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	7	FALSE
OK	negbinomial	0.228710757618887	0.573184617144533	ENSMUSG00000052605.11	-	-	ENSMUSG00000052605.11	Isoc2b	-	chr7:4844959-4866179	-	1,3,2,5,4,6	protein_coding	KNOWN	8	FALSE
OK	negbinomial	0.432595639469548	0.753789650121282	ENSMUSG00000052613.16	-	-	ENSMUSG00000052613.16	Pcdh15	-	chr10:73099341-74649737	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32	protein_coding,retained_intron,processed_transcript	KNOWN	11	FALSE
OK	negbinomial	0.854241354273583	0.95390850154606	ENSMUSG00000052631.14	-	-	ENSMUSG00000052631.14	Sh2d6	-	chr6:72513643-72521634	-	11,10,13,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	5	FALSE
OK	negbinomial	0.562538398039606	0.83624350284432	ENSMUSG00000052656.12	-	-	ENSMUSG00000052656.12	Rnf103	-	chr6:71493893-71510881	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	18	FALSE
OK	negbinomial	0.828691948234446	0.945809947849629	ENSMUSG00000052658.4	-	-	ENSMUSG00000052658.4	5830454E08Rik	-	chr9:120577345-120578072	-	1	protein_coding	KNOWN	10	FALSE
OK	negbinomial	0.318448115098367	0.662765659640985	ENSMUSG00000052675.10	-	-	ENSMUSG00000052675.10	Zfp112	-	chr7:24112313-24127952	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	8	FALSE
OK	negbinomial	0.793246930104739	0.932103624250456	ENSMUSG00000052676.16	-	-	ENSMUSG00000052676.16	Zmat1	-	chrX:134971371-135009209	-	1,3,2,5,4,7,6	retained_intron,protein_coding,processed_transcript	KNOWN	33	FALSE
OK	negbinomial	0.498036051886185	0.795090987872295	ENSMUSG00000052681.7	-	-	ENSMUSG00000052681.7	Rap1b	-	chr10:117814470-117845935	-	1,3,2,5,4,7,6,8	protein_coding	KNOWN	87	FALSE
OK	negbinomial	0.649355645984799	0.877657189569671	ENSMUSG00000052684.4	-	-	ENSMUSG00000052684.4	Jun	-	chr4:95049033-95167318	-	1	protein_coding	KNOWN	105	FALSE
OK	negbinomial	0.00109383145524473	0.0228446811730885	ENSMUSG00000052707.8	-	-	ENSMUSG00000052707.8	Tnrc6a	-	chr7:123123884-123195296	-	24,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding,retained_intron	KNOWN	73	FALSE
OK	negbinomial	0.150962152737368	0.476251878254271	ENSMUSG00000052712.16	-	-	ENSMUSG00000052712.16	BC004004	-	chr17:29268787-29302881	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	114	FALSE
OK	negbinomial	0.469765376118239	0.777287073450237	ENSMUSG00000052727.5	-	-	ENSMUSG00000052727.5	Map1b	-	chr13:99421463-99516602	-	1,3,2,5,4,7,6	protein_coding	KNOWN	140	FALSE
OK	negbinomial	0.213611717963524	0.555753342025595	ENSMUSG00000052738.14	-	-	ENSMUSG00000052738.14	Suclg1	-	chr6:73248381-73276911	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	140	FALSE
OK	negbinomial	0.845934443384922	0.951137565003402	ENSMUSG00000052748.14	-	-	ENSMUSG00000052748.14	Swt1	-	chr1:151367698-151428455	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	19	FALSE
OK	negbinomial	0.403007357199205	0.731749092911105	ENSMUSG00000052751.16	-	-	ENSMUSG00000052751.16	Repin1	-	chr6:48589444-48623227	-	1,3,2	retained_intron,protein_coding	KNOWN	43	FALSE
OK	negbinomial	0.296746496686173	0.639993345588436	ENSMUSG00000052752.15	-	-	ENSMUSG00000052752.15	Traf7	-	chr17:24488782-24534210	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8,21	retained_intron,protein_coding,processed_transcript	KNOWN	51	FALSE
OK	negbinomial	0.918489378817084	0.976078891709097	ENSMUSG00000052763.7	-	-	ENSMUSG00000052763.7	Zfp212	-	chr6:47920475-47932639	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	9	FALSE
OK	negbinomial	0.441912898048402	0.759704128153847	ENSMUSG00000052794.13	-	-	ENSMUSG00000052794.13	1700030K09Rik	-	chr8:72443879-72475233	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	8	FALSE
OK	negbinomial	0.430622850577954	0.752217449168824	ENSMUSG00000052798.12	-	-	ENSMUSG00000052798.12	Nup107	-	chr10:117750623-117792705	-	24,25,26,27,20,21,22,23,28,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	protein_coding	KNOWN	19	FALSE
OK	negbinomial	0.907421129652237	0.971906793898486	ENSMUSG00000052833.8	-	-	ENSMUSG00000052833.8	Sae1	-	chr7:16327052-16387797	-	1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	130	FALSE
OK	negbinomial	0.539325354831222	0.82068655834296	ENSMUSG00000052837.5	-	-	ENSMUSG00000052837.5	Junb	-	chr8:84976908-84978748	-	1	protein_coding	KNOWN	24	TRUE
OK	negbinomial	0.0491783641507808	0.273378844768786	ENSMUSG00000052848.7	-	-	ENSMUSG00000052848.7	C130026L21Rik	-	chr5:111581421-111604932	-	1,3,2,4	lincRNA	KNOWN	10	TRUE
OK	negbinomial	0.0606277764999757	0.306941321444128	ENSMUSG00000052852.7	-	-	ENSMUSG00000052852.7	Reep1	-	chr6:71707560-71810710	-	1,3,2,5,4,7,6	protein_coding	KNOWN	124	FALSE
OK	negbinomial	0.648623570823606	0.877657189569671	ENSMUSG00000052889.11	-	-	ENSMUSG00000052889.11	Prkcb	-	chr7:122289296-122634402	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	36	FALSE
OK	negbinomial	0.628276692162508	0.868588689948848	ENSMUSG00000052906.6	-	-	ENSMUSG00000052906.6	Ubxn8	-	chr8:33599620-33641976	-	1,3,2,5,4,7,6,8	protein_coding	KNOWN	20	FALSE
OK	negbinomial	0.24481813079929	0.59145966944408	ENSMUSG00000052915.14	-	-	ENSMUSG00000052915.14	Msl1	-	chr11:98795515-98833814	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	26	FALSE
OK	negbinomial	0.342682974784349	0.685568162181671	ENSMUSG00000052917.14	-	-	ENSMUSG00000052917.14	Senp7	-	chr16:56048337-56190012	-	24,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding,retained_intron	KNOWN	43	FALSE
OK	negbinomial	0.489130497636664	0.789893385321084	ENSMUSG00000052921.13	-	-	ENSMUSG00000052921.13	Arhgef15	-	chr11:68943154-68957480	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	22	FALSE
OK	negbinomial	0.779458100939634	0.92669413730649	ENSMUSG00000052926.15	-	-	ENSMUSG00000052926.15	Rnaseh2a	-	chr8:84956609-84974834	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	67	FALSE
OK	negbinomial	0.599105424061255	0.854726786423586	ENSMUSG00000052934.13	-	-	ENSMUSG00000052934.13	Fbxo31	-	chr8:119910359-124345724	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	39	FALSE
OK	negbinomial	0.379008759890458	0.71146962038879	ENSMUSG00000052949.14	-	-	ENSMUSG00000052949.14	Rnf157	-	chr11:116336352-116413032	-	11,10,13,12,15,14,17,16,19,18,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	20	FALSE
OK	negbinomial	0.123130321008333	0.43477420676542	ENSMUSG00000052962.3	-	-	ENSMUSG00000052962.3	Mrpl35	-	chr6:71812996-71826969	-	1,3,2,4	processed_transcript,protein_coding	KNOWN	50	FALSE
OK	negbinomial	1.13580508227393e-11	7.22017093238007e-09	ENSMUSG00000052981.5	-	-	ENSMUSG00000052981.5	Ube2ql1	-	chr13:69702834-69739897	-	1,2	protein_coding	KNOWN	31	FALSE
OK	negbinomial	0.249882178302516	0.596048695008181	ENSMUSG00000052997.15	-	-	ENSMUSG00000052997.15	Uba2	-	chr7:34140687-34169599	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	123	FALSE
OK	negbinomial	5.56151511097222e-09	1.15441163660609e-06	ENSMUSG00000053004.9	-	-	ENSMUSG00000053004.9	Hrh1	-	chr6:114397935-114483296	-	1,3,2	protein_coding	KNOWN	56	FALSE
OK	negbinomial	0.0545683206811211	0.289522373316475	ENSMUSG00000053012.17	-	-	ENSMUSG00000053012.17	Krcc1	-	chr6:71213939-71322233	-	1,3,2,4	protein_coding	KNOWN	25	FALSE
OK	negbinomial	0.205263411664289	0.54675807542474	ENSMUSG00000053025.13	-	-	ENSMUSG00000053025.13	Sv2b	-	chr7:75114893-75331419	-	11,10,13,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	6	FALSE
OK	negbinomial	0.643703197876938	0.876687898447554	ENSMUSG00000053040.13	-	-	ENSMUSG00000053040.13	Aph1c	-	chr9:66814993-66835534	-	1,3,2,5,4,6	protein_coding	KNOWN	6	FALSE
OK	negbinomial	0.39883647778862	0.728680764431121	ENSMUSG00000053046.14	-	-	ENSMUSG00000053046.14	Brsk2	-	chr7:141949750-142004247	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.880728027744045	0.962838872707877	ENSMUSG00000053062.15	-	-	ENSMUSG00000053062.15	Jam2	-	chr16:84774122-84825928	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	5	TRUE
OK	negbinomial	0.516175333029649	0.806076613207942	ENSMUSG00000053070.4	-	-	ENSMUSG00000053070.4	9230110C19Rik	-	chr9:8021671-8042823	-	1,3,2,5,4,7,6	protein_coding	KNOWN	12	FALSE
OK	negbinomial	0.706572015101778	0.89968270395347	ENSMUSG00000053091.16	-	-	ENSMUSG00000053091.16	Lins1	-	chr7:66689888-66717254	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	25	FALSE
OK	negbinomial	0.569812376196747	0.838946475645091	ENSMUSG00000053094.15	-	-	ENSMUSG00000053094.15	Tmem248	-	chr5:130217080-130243765	-	1,3,2,5,4,7,6	protein_coding	KNOWN	69	FALSE
OK	negbinomial	0.877003021939626	0.96238829279205	ENSMUSG00000053111.12	-	-	ENSMUSG00000053111.12	Fank1	-	chr7:133686242-133881532	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	18	FALSE
OK	negbinomial	0.21832551185357	0.560471676189465	ENSMUSG00000053119.11	-	-	ENSMUSG00000053119.11	Chmp3	-	chr6:71543191-71582609	-	1,3,2,5,4,7,6	processed_transcript,protein_coding,retained_intron	KNOWN	109	FALSE
OK	negbinomial	0.692930688733277	0.893936838547205	ENSMUSG00000053134.13	-	-	ENSMUSG00000053134.13	Supt7l	-	chr5:31514563-31556932	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	36	FALSE
OK	negbinomial	0.193277689221377	0.529297484365854	ENSMUSG00000053137.6	-	-	ENSMUSG00000053137.6	Mapk11	-	chr15:89142485-89149606	-	11,10,12,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	54	FALSE
OK	negbinomial	0.124371978265705	0.436497423897869	ENSMUSG00000053153.14	-	-	ENSMUSG00000053153.14	Spag16	-	chr1:69826969-70725132	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	18	FALSE
OK	negbinomial	0.436003816307923	0.757015161431869	ENSMUSG00000053181.1	-	-	ENSMUSG00000053181.1	A830005F24Rik	-	chr13:48513569-48514859	-	1,2	protein_coding	KNOWN	10	FALSE
OK	negbinomial	0.616650051446239	0.863254881930659	ENSMUSG00000053192.9	-	-	ENSMUSG00000053192.9	Mllt11	-	chr3:95181765-95236409	-	1,3,2,4	processed_transcript,protein_coding	KNOWN	140	FALSE
OK	negbinomial	0.124675237264648	0.437115421654165	ENSMUSG00000053199.13	-	-	ENSMUSG00000053199.13	Arhgap20	-	chr9:51765336-51875886	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron,processed_transcript	KNOWN	51	FALSE
OK	negbinomial	0.817867554913093	0.941088223092379	ENSMUSG00000053226.6	-	-	ENSMUSG00000053226.6	Dand5	-	chr8:84815404-84822823	-	1,2	protein_coding	KNOWN	20	FALSE
OK	negbinomial	0.490272633507995	0.790890238764443	ENSMUSG00000053253.16	-	-	ENSMUSG00000053253.16	Ndfip2	-	chr14:105258572-105309298	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding,processed_transcript	KNOWN	115	FALSE
OK	negbinomial	0.926862511927278	0.978968925779337	ENSMUSG00000053286.11	-	-	ENSMUSG00000053286.11	Trmt1l	-	chr1:151428541-151500955	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	66	FALSE
OK	negbinomial	0.294526831238543	0.63804736965436	ENSMUSG00000053289.7	-	-	ENSMUSG00000053289.7	Ddx10	-	chr9:53098453-53248112	-	11,10,13,12,15,14,17,16,18,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	10	FALSE
OK	negbinomial	0.089881205028457	0.373287764942604	ENSMUSG00000053291.15	-	-	ENSMUSG00000053291.15	Rab4b	-	chr7:27168423-27178896	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding,processed_transcript	KNOWN	102	FALSE
OK	negbinomial	0.963876000849542	0.988871743690041	ENSMUSG00000053297.14	-	-	ENSMUSG00000053297.14	AI854703	-	chr6:48626763-48633689	-	1,3,2,4	protein_coding	KNOWN	16	FALSE
OK	negbinomial	0.000588350395727486	0.0148489128410528	ENSMUSG00000053317.11	-	-	ENSMUSG00000053317.11	Sec61b	-	chr4:47474657-47483242	-	1,3,2,4	retained_intron,protein_coding	KNOWN	138	FALSE
OK	negbinomial	0.644724690073751	0.876775900236283	ENSMUSG00000053329.6	-	-	ENSMUSG00000053329.6	D10Jhu81e	-	chr10:78162066-78169768	-	1,3,2,5,4,7,6	protein_coding	KNOWN	58	FALSE
OK	negbinomial	0.33555962552753	0.678659167079043	ENSMUSG00000053332.13	-	-	ENSMUSG00000053332.13	Gas5	-	chr1:160978584-161038539	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,lincRNA	KNOWN	144	FALSE
OK	negbinomial	0.126932460228563	0.439724132487983	ENSMUSG00000053333.15	-	-	ENSMUSG00000053333.15	Dis3l2	-	chr1:86703807-87057596	-	20,21,22,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding,retained_intron	KNOWN	44	FALSE
